topic_id,topic_name,subfield_name,field_name,domain_name
https://openalex.org/T11605,Visual Attention and Saliency Detection,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
https://openalex.org/T14096,Advancements in Materials Engineering,Mechanical Engineering,Engineering,Physical Sciences
https://openalex.org/T12923,Digital Image Processing Techniques,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
https://openalex.org/T13481,Neurological diseases and metabolism,Neurology,Neuroscience,Life Sciences
https://openalex.org/T11788,Nonlinear Optical Materials Studies,Biomedical Engineering,Engineering,Physical Sciences
https://openalex.org/T11471,Block Copolymer Self-Assembly,Materials Chemistry,Materials Science,Physical Sciences
https://openalex.org/T12689,Silymarin and Mushroom Poisoning,Pulmonary and Respiratory Medicine,Medicine,Health Sciences
https://openalex.org/T11543,Employee Performance and Motivation,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/T11940,Layered Double Hydroxides Synthesis and Applications,Materials Chemistry,Materials Science,Physical Sciences
https://openalex.org/T11608,Dielectric materials and actuators,Biomedical Engineering,Engineering,Physical Sciences
https://openalex.org/T12069,Commutative Algebra and Its Applications,Algebra and Number Theory,Mathematics,Physical Sciences
https://openalex.org/T14415,Biomedical Research and Pathophysiology,Pathology and Forensic Medicine,Medicine,Health Sciences
https://openalex.org/T13659,Ombudsman and Human Rights,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T13335,Pharmacological Effects of Medicinal Plants,Pharmacology,Medicine,Health Sciences
https://openalex.org/T13080,Advanced Differential Geometry Research,Astronomy and Astrophysics,Physics and Astronomy,Physical Sciences
https://openalex.org/T11607,Microwave and Dielectric Measurement Techniques,Electrical and Electronic Engineering,Engineering,Physical Sciences
https://openalex.org/T11996,Random lasers and scattering media,Acoustics and Ultrasonics,Physics and Astronomy,Physical Sciences
https://openalex.org/T12850,Field-Flow Fractionation Techniques,Computational Mechanics,Engineering,Physical Sciences
https://openalex.org/T12387,Galectins and Cancer Biology,Immunology,Immunology and Microbiology,Life Sciences
https://openalex.org/T14119,Agricultural and Environmental Management,Demography,Social Sciences,Social Sciences
https://openalex.org/T13643,Artificial Intelligence in Law,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/T13037,Piperaceae Chemical and Biological Studies,Pharmacology,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences
https://openalex.org/T11884,Redox biology and oxidative stress,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T12875,Thermal Expansion and Ionic Conductivity,Materials Chemistry,Materials Science,Physical Sciences
https://openalex.org/T13055,Global Security and Public Health,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T14055,Consumer Packaging Perceptions and Trends,Marketing,"Business, Management and Accounting",Social Sciences
https://openalex.org/T11897,Digital Holography and Microscopy,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences
https://openalex.org/T14390,Real estate and construction management,Architecture,Engineering,Physical Sciences
https://openalex.org/T12139,Advanced Thermodynamic Systems and Engines,Mechanical Engineering,Engineering,Physical Sciences
https://openalex.org/T13865,Nationalism and Cultural Identity,"Geography, Planning and Development",Social Sciences,Social Sciences
https://openalex.org/T12737,Electrical Fault Detection and Protection,Electrical and Electronic Engineering,Engineering,Physical Sciences
https://openalex.org/T13980,Alexander von Humboldt Studies,Microbiology,Immunology and Microbiology,Life Sciences
https://openalex.org/T13422,Phytochemistry and biological activities of Ficus species,Plant Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T13988,Public Administration and Governance,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/T12695,Urinary and Genital Oncology Studies,Surgery,Medicine,Health Sciences
https://openalex.org/T11248,Advanced Power Amplifier Design,Electrical and Electronic Engineering,Engineering,Physical Sciences
https://openalex.org/T14093,Global Health and Epidemiology,Health Information Management,Health Professions,Health Sciences
https://openalex.org/T12707,Vehicle License Plate Recognition,Media Technology,Engineering,Physical Sciences
https://openalex.org/T12812,Meromorphic and Entire Functions,Applied Mathematics,Mathematics,Physical Sciences
https://openalex.org/T13242,Male Reproductive Health Studies,General Health Professions,Health Professions,Health Sciences
https://openalex.org/T12508,Functional Equations Stability Results,Applied Mathematics,Mathematics,Physical Sciences
https://openalex.org/T14290,Education Methods and Practices,Education,Social Sciences,Social Sciences
https://openalex.org/T11873,PAPR reduction in OFDM,Electrical and Electronic Engineering,Engineering,Physical Sciences
https://openalex.org/T11096,Aeroelasticity and Vibration Control,Aerospace Engineering,Engineering,Physical Sciences
https://openalex.org/T12078,Environmental remediation with nanomaterials,Biomedical Engineering,Engineering,Physical Sciences
https://openalex.org/T13248,Healthcare Technology and Patient Monitoring,Surgery,Medicine,Health Sciences
https://openalex.org/T12212,CNS Lymphoma Diagnosis and Treatment,Neurology,Medicine,Health Sciences
https://openalex.org/T13295,Safety Systems Engineering in Autonomy,"Safety, Risk, Reliability and Quality",Engineering,Physical Sciences
https://openalex.org/T12948,Inclusion and Disability in Education and Sport,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T13477,Sustainable Design and Development,Building and Construction,Engineering,Physical Sciences
https://openalex.org/T12888,Military Strategy and Technology,Control and Systems Engineering,Engineering,Physical Sciences
https://openalex.org/T11502,Facility Location and Emergency Management,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/T13165,Agricultural safety and regulations,Food Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T12048,Microencapsulation and Drying Processes,Food Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T13475,Digital Transformation in Law,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/T13258,Williams Syndrome Research,Developmental Neuroscience,Neuroscience,Life Sciences
https://openalex.org/T12442,Thermal Radiation and Cooling Technologies,Civil and Structural Engineering,Engineering,Physical Sciences
https://openalex.org/T13384,Regional Economic Development and Innovation,Strategy and Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/T12796,Dermatological and COVID-19 studies,Dermatology,Medicine,Health Sciences
https://openalex.org/T12235,Child Abuse and Related Trauma,"Pediatrics, Perinatology and Child Health",Medicine,Health Sciences
https://openalex.org/T13159,Structural mechanics and materials,Materials Chemistry,Materials Science,Physical Sciences
https://openalex.org/T13354,Genetics and Physical Performance,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T12769,Stoma care and complications,Surgery,Medicine,Health Sciences
https://openalex.org/T13201,Infectious Encephalopathies and Encephalitis,Infectious Diseases,Medicine,Health Sciences
https://openalex.org/T12531,Values and Moral Education,Education,Social Sciences,Social Sciences
https://openalex.org/T12612,Strong Light-Matter Interactions,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences
https://openalex.org/T14136,Education and Military Integration,Education,Social Sciences,Social Sciences
https://openalex.org/T12466,Near-Field Optical Microscopy,Biomedical Engineering,Engineering,Physical Sciences
https://openalex.org/T13225,Polish-Jewish Holocaust Memory Studies,Philosophy,Arts and Humanities,Social Sciences
https://openalex.org/T11820,Learning Styles and Cognitive Differences,Developmental and Educational Psychology,Psychology,Social Sciences
https://openalex.org/T12484,Retinopathy of Prematurity Studies,"Radiology, Nuclear Medicine and Imaging",Medicine,Health Sciences
https://openalex.org/T13048,Patient Dignity and Privacy,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences
https://openalex.org/T13410,Immune responses and vaccinations,Immunology,Immunology and Microbiology,Life Sciences
https://openalex.org/T13492,"Science, Technology, and Education in Latin America",Demography,Social Sciences,Social Sciences
https://openalex.org/T12272,Cardiovascular Conditions and Treatments,"Radiology, Nuclear Medicine and Imaging",Medicine,Health Sciences
https://openalex.org/T13487,Statistical and numerical algorithms,Applied Mathematics,Mathematics,Physical Sciences
https://openalex.org/T12216,Network Time Synchronization Technologies,Computer Networks and Communications,Computer Science,Physical Sciences
https://openalex.org/T11997,Free Will and Agency,Cognitive Neuroscience,Neuroscience,Life Sciences
https://openalex.org/T12176,Optimization and Packing Problems,Industrial and Manufacturing Engineering,Engineering,Physical Sciences
https://openalex.org/T13243,Innovation in Digital Healthcare Systems,Health Information Management,Health Professions,Health Sciences
https://openalex.org/T13542,"Grit, Self-Efficacy, and Motivation",Social Psychology,Psychology,Social Sciences
https://openalex.org/T12665,Bamboo properties and applications,Plant Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T13377,Ecosystem dynamics and resilience,Global and Planetary Change,Environmental Science,Physical Sciences
https://openalex.org/T13343,Turkish Urban and Social Issues,Urban Studies,Social Sciences,Social Sciences
https://openalex.org/T12696,Icing and De-icing Technologies,Aerospace Engineering,Engineering,Physical Sciences
https://openalex.org/T12846,Ginkgo biloba and Cashew Applications,Complementary and alternative medicine,Medicine,Health Sciences
https://openalex.org/T11947,Molten salt chemistry and electrochemical processes,Fluid Flow and Transfer Processes,Chemical Engineering,Physical Sciences
https://openalex.org/T13004,Vitamin K Research Studies,Nutrition and Dietetics,Nursing,Health Sciences
https://openalex.org/T14417,Central Asia Education and Culture,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/T13214,Powdery Mildew Fungal Diseases,Plant Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T14217,American Literature and Humor Studies,Literature and Literary Theory,Arts and Humanities,Social Sciences
https://openalex.org/T13116,Heat Transfer and Numerical Methods,Computational Mechanics,Engineering,Physical Sciences
https://openalex.org/T14106,Environmental and Sediment Control,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences
https://openalex.org/T13971,Synthesis and Biological Activity,Cancer Research,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T12401,Scheduling and Timetabling Solutions,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/T13843,African Sexualities and LGBTQ+ Issues,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T12380,Authorship Attribution and Profiling,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/T13476,Indonesian Election Politics and Participation,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/T13767,Leech Biology and Applications,Pharmacology,Medicine,Health Sciences
https://openalex.org/T13361,Coconut Research and Applications,Inorganic Chemistry,Chemistry,Physical Sciences
https://openalex.org/T14036,Literary and Philosophical Studies,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/T13271,Ukrainian Legal and Forensic Studies,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/T12819,Environmental Philosophy and Ethics,Nature and Landscape Conservation,Environmental Science,Physical Sciences
https://openalex.org/T13313,Dupuytren's Contracture and Treatments,Rheumatology,Medicine,Health Sciences
https://openalex.org/T11498,Security in Wireless Sensor Networks,Computer Networks and Communications,Computer Science,Physical Sciences
https://openalex.org/T13263,Building energy efficiency and sustainability,Building and Construction,Engineering,Physical Sciences
https://openalex.org/T11739,Microwave Imaging and Scattering Analysis,Biomedical Engineering,Engineering,Physical Sciences
https://openalex.org/T14148,Kierkegaardian Philosophy and Influence,Philosophy,Arts and Humanities,Social Sciences
https://openalex.org/T13824,National Identity and Symbolism,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T10931,Direction-of-Arrival Estimation Techniques,Signal Processing,Computer Science,Physical Sciences
https://openalex.org/T11523,Nanomaterials and Printing Technologies,Electrical and Electronic Engineering,Engineering,Physical Sciences
https://openalex.org/T12200,Heusler alloys: electronic and magnetic properties,"Electronic, Optical and Magnetic Materials",Materials Science,Physical Sciences
https://openalex.org/T13541,IoT-based Control Systems,Computer Science Applications,Computer Science,Physical Sciences
https://openalex.org/T12007,Plasma and Flow Control in Aerodynamics,Aerospace Engineering,Engineering,Physical Sciences
https://openalex.org/T12357,Digital Media Forensic Detection,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
https://openalex.org/T13779,Cancer Mechanisms and Therapy,Pathology and Forensic Medicine,Medicine,Health Sciences
https://openalex.org/T12642,Polymer-Based Agricultural Enhancements,Biomedical Engineering,Engineering,Physical Sciences
https://openalex.org/T12490,Software Engineering and Design Patterns,Development,Social Sciences,Social Sciences
https://openalex.org/T14200,"Medical, Sociocultural, and Biopolitical Studies",Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/T13776,Phytochemical and Pharmacological Studies,Complementary and alternative medicine,Medicine,Health Sciences
https://openalex.org/T11188,Coagulation and Flocculation Studies,Water Science and Technology,Environmental Science,Physical Sciences
https://openalex.org/T14040,Problem Solving Skills Development,Speech and Hearing,Health Professions,Health Sciences
https://openalex.org/T12488,Mental Health via Writing,Social Psychology,Psychology,Social Sciences
https://openalex.org/T11693,Cryptography and Residue Arithmetic,Information Systems,Computer Science,Physical Sciences
https://openalex.org/T13646,Qur’anic Interpretation Studies,Education,Social Sciences,Social Sciences
https://openalex.org/T12285,Surface Chemistry and Catalysis,Biomedical Engineering,Engineering,Physical Sciences
https://openalex.org/T14438,Advanced Scientific Research Methods,Food Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T12406,IoT and GPS-based Vehicle Safety Systems,Mechanical Engineering,Engineering,Physical Sciences
https://openalex.org/T12989,Ocular Disorders and Treatments,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T11466,Innovative Education and Learning Practices,Human Factors and Ergonomics,Social Sciences,Social Sciences
https://openalex.org/T13411,Labor Market and Education,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/T13090,Medicinal Plant Extracts Effects,Complementary and alternative medicine,Medicine,Health Sciences
https://openalex.org/T13047,Pharmacological Receptor Mechanisms and Effects,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T10738,Posthumanist Ethics and Activism,Cultural Studies,Social Sciences,Social Sciences
https://openalex.org/T13725,Pineapple and bromelain studies,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T13527,Transportation Systems and Logistics,Civil and Structural Engineering,Engineering,Physical Sciences
https://openalex.org/T13908,Scientific and Historical Analyses,Philosophy,Arts and Humanities,Social Sciences
https://openalex.org/T13673,Library Science and Information,Information Systems,Computer Science,Physical Sciences
https://openalex.org/T13230,Synthesis and Reactivity of Heterocycles,Organic Chemistry,Chemistry,Physical Sciences
https://openalex.org/T13878,Case Reports on Hematomas,Surgery,Medicine,Health Sciences
https://openalex.org/T12415,Employer Branding and e-HRM,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/T12404,Mathematical Approximation and Integration,Numerical Analysis,Mathematics,Physical Sciences
https://openalex.org/T13813,Oral and Craniofacial Lesions,Speech and Hearing,Health Professions,Health Sciences
https://openalex.org/T12793,Caveolin-1 and cellular processes,Cell Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T12738,Corporate Identity and Reputation,Strategy and Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/T12730,"Weber, Simmel, Sociological Theory",Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T13479,Food Science and Nutritional Studies,Nutrition and Dietetics,Nursing,Health Sciences
https://openalex.org/T14360,Psidium guajava Extracts and Applications,Pharmacology,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences
https://openalex.org/T13119,Philosophy and Social Theory,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T13286,Modeling and Simulation Systems,Computational Theory and Mathematics,Computer Science,Physical Sciences
https://openalex.org/T12183,Teratomas and Epidermoid Cysts,Surgery,Medicine,Health Sciences
https://openalex.org/T14097,Chemistry Education and Research,Education,Social Sciences,Social Sciences
https://openalex.org/T12315,Older Adults Driving Studies,"Physical Therapy, Sports Therapy and Rehabilitation",Health Professions,Health Sciences
https://openalex.org/T13626,Educational and Organizational Development,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/T13841,Psychology of Social Influence,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T11504,Advanced Authentication Protocols Security,Computer Networks and Communications,Computer Science,Physical Sciences
https://openalex.org/T13821,Coaching Methods and Impact,Applied Psychology,Psychology,Social Sciences
https://openalex.org/T12053,Minimally Invasive Surgical Techniques,Surgery,Medicine,Health Sciences
https://openalex.org/T12608,Spatial Neglect and Hemispheric Dysfunction,Cognitive Neuroscience,Neuroscience,Life Sciences
https://openalex.org/T13317,"Media, Communication, and Education",Communication,Social Sciences,Social Sciences
https://openalex.org/T13764,Political theory and Gramsci,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T14213,Global Politics and Economy,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/T14367,Logistics and Infrastructure Analysis,Forestry,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T13956,Sociopolitical Dynamics in Nepal,Demography,Social Sciences,Social Sciences
https://openalex.org/T13371,Military Defense Systems Analysis,Aerospace Engineering,Engineering,Physical Sciences
https://openalex.org/T12814,Gaussian Processes and Bayesian Inference,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/T12088,Intergenerational and Educational Inequality Studies,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T12528,"IL-33, ST2, and ILC Pathways",Immunology,Immunology and Microbiology,Life Sciences
https://openalex.org/T12533,Aldose Reductase and Taurine,Cell Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T12962,Nephrotoxicity and Medicinal Plants,"Radiology, Nuclear Medicine and Imaging",Medicine,Health Sciences
https://openalex.org/T12997,Outdoor and Experiential Education,Social Psychology,Psychology,Social Sciences
https://openalex.org/T14227,Educational Practices and Challenges,Education,Social Sciences,Social Sciences
https://openalex.org/T13991,Nuclear Receptors and Signaling,Cellular and Molecular Neuroscience,Neuroscience,Life Sciences
https://openalex.org/T11612,Stochastic Gradient Optimization Techniques,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/T12174,Hospital Admissions and Outcomes,Emergency Medicine,Medicine,Health Sciences
https://openalex.org/T13563,Chemical Analysis and Environmental Impact,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences
https://openalex.org/T13517,Environmental and Industrial Safety,Environmental Engineering,Environmental Science,Physical Sciences
https://openalex.org/T12778,History of Medicine and Tropical Health,History,Arts and Humanities,Social Sciences
https://openalex.org/T13231,"History, Culture, and Diplomacy",History,Arts and Humanities,Social Sciences
https://openalex.org/T13378,Agricultural Development and Policies,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T14294,Impulse Buying and Technology Impacts,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/T12295,"Foucault, Power, and Ethics",Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T12312,"Culture, Economy, and Development Studies",Demography,Social Sciences,Social Sciences
https://openalex.org/T12684,Stuttering Research and Treatment,Clinical Psychology,Psychology,Social Sciences
https://openalex.org/T12152,Concrete Properties and Behavior,Civil and Structural Engineering,Engineering,Physical Sciences
https://openalex.org/T13428,Anarchism and Radical Politics,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T14126,Intramuscular injections and effects,Emergency Medicine,Medicine,Health Sciences
https://openalex.org/T11646,Nonlocal and gradient elasticity in micro/nano structures,Materials Chemistry,Materials Science,Physical Sciences
https://openalex.org/T12654,Xenotransplantation and immune response,Surgery,Medicine,Health Sciences
https://openalex.org/T13947,Media Discourse and Social  Analysis,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T13778,Comparative and World Literature,Literature and Literary Theory,Arts and Humanities,Social Sciences
https://openalex.org/T13799,Media and Communication Studies,Communication,Social Sciences,Social Sciences
https://openalex.org/T14429,Global Political and Social Dynamics,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/T14500,Advanced Mathematical Theories,Mathematical Physics,Mathematics,Physical Sciences
https://openalex.org/T11015,Down syndrome and intellectual disability research,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences
https://openalex.org/T12303,Tensor decomposition and applications,Computational Mathematics,Mathematics,Physical Sciences
https://openalex.org/T13718,Media Influence and Politics,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T12452,Electrowetting and Microfluidic Technologies,Electrical and Electronic Engineering,Engineering,Physical Sciences
https://openalex.org/T12474,Education Discipline and Inequality,Education,Social Sciences,Social Sciences
https://openalex.org/T11832,Doctoral Education Challenges and Solutions,General Health Professions,Health Professions,Health Sciences
https://openalex.org/T12155,Microwave Dielectric Ceramics Synthesis,Electrical and Electronic Engineering,Engineering,Physical Sciences
https://openalex.org/T12197,Brake Systems and Friction Analysis,Automotive Engineering,Engineering,Physical Sciences
https://openalex.org/T12980,Family Caregiving in Mental Illness,Clinical Psychology,Psychology,Social Sciences
https://openalex.org/T13329,Joseph Conrad and Literature,Literature and Literary Theory,Arts and Humanities,Social Sciences
https://openalex.org/T12000,Systems Engineering Methodologies and Applications,Control and Systems Engineering,Engineering,Physical Sciences
https://openalex.org/T12887,Educational Strategies and Epistemologies,Developmental and Educational Psychology,Psychology,Social Sciences
https://openalex.org/T13366,Accounting Theory and Financial Reporting,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/T13620,Education for Peace and Conflict Resolution,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T12780,Heavy Metal Pollution Remediation,Water Science and Technology,Environmental Science,Physical Sciences
https://openalex.org/T13847,Literature Analysis and Criticism,"Pediatrics, Perinatology and Child Health",Medicine,Health Sciences
https://openalex.org/T12063,Heat and Mass Transfer in Porous Media,Computational Mechanics,Engineering,Physical Sciences
https://openalex.org/T13132,"Hydropower, Displacement, Environmental Impact",Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T13483,Herbal Medicine Research Studies,Complementary and alternative medicine,Medicine,Health Sciences
https://openalex.org/T11704,Mobile Crowdsensing and Crowdsourcing,Computer Science Applications,Computer Science,Physical Sciences
https://openalex.org/T12683,Studies on Chitinases and Chitosanases,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T12135,Fuzzy Systems and Optimization,Statistics and Probability,Mathematics,Physical Sciences
https://openalex.org/T12529,Ga2O3 and related materials,"Electronic, Optical and Magnetic Materials",Materials Science,Physical Sciences
https://openalex.org/T14007,Indigenous and Place-Based Education,Education,Social Sciences,Social Sciences
https://openalex.org/T13474,Autobiographical and Biographical Writing,Literature and Literary Theory,Arts and Humanities,Social Sciences
https://openalex.org/T14304,Transport Systems and Technology,Mechanical Engineering,Engineering,Physical Sciences
https://openalex.org/T13651,Medicinal Plants and Bioactive Compounds,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T12966,Russian Literature and Bakhtin Studies,Education,Social Sciences,Social Sciences
https://openalex.org/T12521,Death Anxiety and Social Exclusion,Social Psychology,Psychology,Social Sciences
https://openalex.org/T11931,Organoselenium and organotellurium chemistry,Toxicology,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences
https://openalex.org/T14056,Safety Warnings and Signage,Social Psychology,Psychology,Social Sciences
https://openalex.org/T13588,Regional resilience and development,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/T13709,Education in Diverse Contexts,Education,Social Sciences,Social Sciences
https://openalex.org/T13000,World Systems and Global Transformations,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/T13446,"Antioxidants, Aging, Portulaca oleracea",Cellular and Molecular Neuroscience,Neuroscience,Life Sciences
https://openalex.org/T14207,Higher Education Practises and Engagement,Education,Social Sciences,Social Sciences
https://openalex.org/T13630,Agriculture Market Analysis Ukraine,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T13720,Benford’s Law and Fraud Detection,Statistics and Probability,Mathematics,Physical Sciences
https://openalex.org/T12434,Phosphodiesterase function and regulation,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T14230,Occupational and Professional Licensing Regulation,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/T12311,Political Theology and Sovereignty,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T12809,Contact Mechanics and Variational Inequalities,Computational Theory and Mathematics,Computer Science,Physical Sciences
https://openalex.org/T13063,Education and experiences of immigrants and refugees,Education,Social Sciences,Social Sciences
https://openalex.org/T14060,Education and Communication Studies,Education,Social Sciences,Social Sciences
https://openalex.org/T13419,Ego Development and Educational Practices,Clinical Psychology,Psychology,Social Sciences
https://openalex.org/T12393,Workplace Spirituality and Leadership,Demography,Social Sciences,Social Sciences
https://openalex.org/T14206,Animal Law and Welfare,Law,Social Sciences,Social Sciences
https://openalex.org/T12269,Effects of Vibration on Health,Orthopedics and Sports Medicine,Medicine,Health Sciences
https://openalex.org/T12464,Neurological Complications and Syndromes,Psychiatry and Mental health,Medicine,Health Sciences
https://openalex.org/T13336,Religious Freedom and Discrimination,Law,Social Sciences,Social Sciences
https://openalex.org/T12122,Physical Unclonable Functions (PUFs) and Hardware Security,Hardware and Architecture,Computer Science,Physical Sciences
https://openalex.org/T13983,Cybersecurity and Information Systems,Computer Networks and Communications,Computer Science,Physical Sciences
https://openalex.org/T14373,Securities Regulation and Market Practices,Marketing,"Business, Management and Accounting",Social Sciences
https://openalex.org/T12371,Electrical Contact Performance and Analysis,Mechanical Engineering,Engineering,Physical Sciences
https://openalex.org/T12865,Tailings Management and Properties,Civil and Structural Engineering,Engineering,Physical Sciences
https://openalex.org/T14150,Biochemical and biochemical processes,Biotechnology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T11565,Thermoelastic and Magnetoelastic Phenomena,Mechanics of Materials,Engineering,Physical Sciences
https://openalex.org/T12723,Hannah Arendt's Political Philosophy,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/T13615,Transportation Systems and Safety,Computer Graphics and Computer-Aided Design,Computer Science,Physical Sciences
https://openalex.org/T12526,Antimicrobial agents and applications,Organic Chemistry,Chemistry,Physical Sciences
https://openalex.org/T12933,Franchising Strategies and Performance,Strategy and Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/T13526,14-3-3 protein interactions,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T13039,Magnesium Oxide Properties and Applications,Materials Chemistry,Materials Science,Physical Sciences
https://openalex.org/T13989,Labour Market and Migration,Gender Studies,Social Sciences,Social Sciences
https://openalex.org/T12772,Control and Stability of Dynamical Systems,Control and Systems Engineering,Engineering,Physical Sciences
https://openalex.org/T14326,Ear and Head Tumors,Oncology,Medicine,Health Sciences
https://openalex.org/T13578,Stonefly species taxonomy and ecology,Ocean Engineering,Engineering,Physical Sciences
https://openalex.org/T12326,Network Packet Processing and Optimization,Hardware and Architecture,Computer Science,Physical Sciences
https://openalex.org/T13571,"Corporeality, Perception, and Education",General Arts and Humanities,Arts and Humanities,Social Sciences
https://openalex.org/T14177,Water Resources and Management,Ecology,Environmental Science,Physical Sciences
https://openalex.org/T14421,Educational Philosophies and Pedagogies,Education,Social Sciences,Social Sciences
https://openalex.org/T13959,"Swearing, Euphemism, Multilingualism",Communication,Social Sciences,Social Sciences
https://openalex.org/T11802,Chemical Looping and Thermochemical Processes,Biomedical Engineering,Engineering,Physical Sciences
https://openalex.org/T11790,N-Heterocyclic Carbenes in Organic and Inorganic Chemistry,Organic Chemistry,Chemistry,Physical Sciences
https://openalex.org/T12761,Data Stream Mining Techniques,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/T11525,Piezoelectric Actuators and Control,Control and Systems Engineering,Engineering,Physical Sciences
https://openalex.org/T12878,Pharmaceutical Quality and Counterfeiting,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences
